id,addressCode,sido,sigungu,eupmyundong
1,1100000000,서울특별시,,
2,1111000000,서울특별시,종로구,
3,1111051500,서울특별시,종로구,청운효자동
4,1111053000,서울특별시,종로구,사직동
5,1111054000,서울특별시,종로구,삼청동
6,1111055000,서울특별시,종로구,부암동
7,1111056000,서울특별시,종로구,평창동
8,1111057000,서울특별시,종로구,무악동
9,1111058000,서울특별시,종로구,교남동
10,1111060000,서울특별시,종로구,가회동
11,1111061500,서울특별시,종로구,종로1.2.3.4가동
12,1111063000,서울특별시,종로구,종로5.6가동
13,1111064000,서울특별시,종로구,이화동
14,1111065000,서울특별시,종로구,혜화동
15,1111067000,서울특별시,종로구,창신제1동
16,1111068000,서울특별시,종로구,창신제2동
17,1111069000,서울특별시,종로구,창신제3동
18,1111070000,서울특별시,종로구,숭인제1동
19,1111071000,서울특별시,종로구,숭인제2동
20,1114000000,서울특별시,중구,
21,1114052000,서울특별시,중구,소공동
22,1114054000,서울특별시,중구,회현동
23,1114055000,서울특별시,중구,명동
24,1114057000,서울특별시,중구,필동
25,1114058000,서울특별시,중구,장충동
26,1114059000,서울특별시,중구,광희동
27,1114060500,서울특별시,중구,을지로동
28,1114061500,서울특별시,중구,신당동
29,1114062500,서울특별시,중구,다산동
30,1114063500,서울특별시,중구,약수동
31,1114064500,서울특별시,중구,청구동
32,1114065000,서울특별시,중구,신당제5동
33,1114066500,서울특별시,중구,동화동
34,1114067000,서울특별시,중구,황학동
35,1114068000,서울특별시,중구,중림동
36,1117000000,서울특별시,용산구,
37,1117051000,서울특별시,용산구,후암동
38,1117052000,서울특별시,용산구,용산2가동
39,1117053000,서울특별시,용산구,남영동
40,1117055500,서울특별시,용산구,청파동
41,1117056000,서울특별시,용산구,원효로제1동
42,1117057000,서울특별시,용산구,원효로제2동
43,1117058000,서울특별시,용산구,효창동
44,1117059000,서울특별시,용산구,용문동
45,1117062500,서울특별시,용산구,한강로동
46,1117063000,서울특별시,용산구,이촌제1동
47,1117064000,서울특별시,용산구,이촌제2동
48,1117065000,서울특별시,용산구,이태원제1동
49,1117066000,서울특별시,용산구,이태원제2동
50,1117068500,서울특별시,용산구,한남동
51,1117069000,서울특별시,용산구,서빙고동
52,1117070000,서울특별시,용산구,보광동
53,1120000000,서울특별시,성동구,
54,1120052000,서울특별시,성동구,왕십리제2동
55,1120053500,서울특별시,성동구,왕십리도선동
56,1120054000,서울특별시,성동구,마장동
57,1120055000,서울특별시,성동구,사근동
58,1120056000,서울특별시,성동구,행당제1동
59,1120057000,서울특별시,성동구,행당제2동
60,1120058000,서울특별시,성동구,응봉동
61,1120059000,서울특별시,성동구,금호1가동
62,1120061500,서울특별시,성동구,금호2.3가동
63,1120062000,서울특별시,성동구,금호4가동
64,1120064500,서울특별시,성동구,옥수동
65,1120065000,서울특별시,성동구,성수1가제1동
66,1120066000,서울특별시,성동구,성수1가제2동
67,1120067000,서울특별시,성동구,성수2가제1동
68,1120069000,서울특별시,성동구,성수2가제3동
69,1120072000,서울특별시,성동구,송정동
70,1120079000,서울특별시,성동구,용답동
71,1121500000,서울특별시,광진구,
72,1121571000,서울특별시,광진구,화양동
73,1121573000,서울특별시,광진구,군자동
74,1121574000,서울특별시,광진구,중곡제1동
75,1121575000,서울특별시,광진구,중곡제2동
76,1121576000,서울특별시,광진구,중곡제3동
77,1121577000,서울특별시,광진구,중곡제4동
78,1121578000,서울특별시,광진구,능동
79,1121581000,서울특별시,광진구,광장동
80,1121582000,서울특별시,광진구,자양제1동
81,1121583000,서울특별시,광진구,자양제2동
82,1121584000,서울특별시,광진구,자양제3동
83,1121584700,서울특별시,광진구,자양제4동
84,1121585000,서울특별시,광진구,구의제1동
85,1121586000,서울특별시,광진구,구의제2동
86,1121587000,서울특별시,광진구,구의제3동
87,1123000000,서울특별시,동대문구,
88,1123053600,서울특별시,동대문구,용신동
89,1123054500,서울특별시,동대문구,제기동
90,1123056000,서울특별시,동대문구,전농제1동
91,1123057000,서울특별시,동대문구,전농제2동
92,1123060000,서울특별시,동대문구,답십리제1동
93,1123061000,서울특별시,동대문구,답십리제2동
94,1123065000,서울특별시,동대문구,장안제1동
95,1123066000,서울특별시,동대문구,장안제2동
96,1123070500,서울특별시,동대문구,청량리동
97,1123071000,서울특별시,동대문구,회기동
98,1123072000,서울특별시,동대문구,휘경제1동
99,1123073000,서울특별시,동대문구,휘경제2동
100,1123074000,서울특별시,동대문구,이문제1동
101,1123075000,서울특별시,동대문구,이문제2동
102,1126000000,서울특별시,중랑구,
103,1126052000,서울특별시,중랑구,면목제2동
104,1126054000,서울특별시,중랑구,면목제4동
105,1126055000,서울특별시,중랑구,면목제5동
106,1126056500,서울특별시,중랑구,면목본동
107,1126057000,서울특별시,중랑구,면목제7동
108,1126057500,서울특별시,중랑구,면목제3.8동
109,1126058000,서울특별시,중랑구,상봉제1동
110,1126059000,서울특별시,중랑구,상봉제2동
111,1126060000,서울특별시,중랑구,중화제1동
112,1126061000,서울특별시,중랑구,중화제2동
113,1126062000,서울특별시,중랑구,묵제1동
114,1126063000,서울특별시,중랑구,묵제2동
115,1126065500,서울특별시,중랑구,망우본동
116,1126066000,서울특별시,중랑구,망우제3동
117,1126068000,서울특별시,중랑구,신내1동
118,1126069000,서울특별시,중랑구,신내2동
119,1129000000,서울특별시,성북구,
120,1129052500,서울특별시,성북구,성북동
121,1129055500,서울특별시,성북구,삼선동
122,1129057500,서울특별시,성북구,동선동
123,1129058000,서울특별시,성북구,돈암제1동
124,1129059000,서울특별시,성북구,돈암제2동
125,1129060000,서울특별시,성북구,안암동
126,1129061000,서울특별시,성북구,보문동
127,1129062000,서울특별시,성북구,정릉제1동
128,1129063000,서울특별시,성북구,정릉제2동
129,1129064000,서울특별시,성북구,정릉제3동
130,1129065000,서울특별시,성북구,정릉제4동
131,1129066000,서울특별시,성북구,길음제1동
132,1129068500,서울특별시,성북구,길음제2동
133,1129070500,서울특별시,성북구,종암동
134,1129071500,서울특별시,성북구,월곡제1동
135,1129072500,서울특별시,성북구,월곡제2동
136,1129076000,서울특별시,성북구,장위제1동
137,1129077000,서울특별시,성북구,장위제2동
138,1129078000,서울특별시,성북구,장위제3동
139,1129081000,서울특별시,성북구,석관동
140,1130500000,서울특별시,강북구,
141,1130553400,서울특별시,강북구,삼양동
142,1130553500,서울특별시,강북구,미아동
143,1130554500,서울특별시,강북구,송중동
144,1130555500,서울특별시,강북구,송천동
145,1130557500,서울특별시,강북구,삼각산동
146,1130559500,서울특별시,강북구,번1동
147,1130560300,서울특별시,강북구,번2동
148,1130560800,서울특별시,강북구,번3동
149,1130561500,서울특별시,강북구,수유1동
150,1130562500,서울특별시,강북구,수유2동
151,1130563500,서울특별시,강북구,수유3동
152,1130564500,서울특별시,강북구,우이동
153,1130566000,서울특별시,강북구,인수동
154,1132000000,서울특별시,도봉구,
155,1132051100,서울특별시,도봉구,창제1동
156,1132051200,서울특별시,도봉구,창제2동
157,1132051300,서울특별시,도봉구,창제3동
158,1132051400,서울특별시,도봉구,창제4동
159,1132051500,서울특별시,도봉구,창제5동
160,1132052100,서울특별시,도봉구,도봉제1동
161,1132052200,서울특별시,도봉구,도봉제2동
162,1132066000,서울특별시,도봉구,쌍문제1동
163,1132067000,서울특별시,도봉구,쌍문제2동
164,1132068000,서울특별시,도봉구,쌍문제3동
165,1132068100,서울특별시,도봉구,쌍문제4동
166,1132069000,서울특별시,도봉구,방학제1동
167,1132070000,서울특별시,도봉구,방학제2동
168,1132071000,서울특별시,도봉구,방학제3동
169,1135000000,서울특별시,노원구,
170,1135056000,서울특별시,노원구,월계1동
171,1135057000,서울특별시,노원구,월계2동
172,1135058000,서울특별시,노원구,월계3동
173,1135059500,서울특별시,노원구,공릉1동
174,1135060000,서울특별시,노원구,공릉2동
175,1135061100,서울특별시,노원구,하계1동
176,1135061200,서울특별시,노원구,하계2동
177,1135061900,서울특별시,노원구,중계본동
178,1135062100,서울특별시,노원구,중계1동
179,1135062400,서울특별시,노원구,중계4동
180,1135062500,서울특별시,노원구,중계2.3동
181,1135063000,서울특별시,노원구,상계1동
182,1135064000,서울특별시,노원구,상계2동
183,1135066500,서울특별시,노원구,상계3.4동
184,1135067000,서울특별시,노원구,상계5동
185,1135069500,서울특별시,노원구,상계6.7동
186,1135070000,서울특별시,노원구,상계8동
187,1135071000,서울특별시,노원구,상계9동
188,1135072000,서울특별시,노원구,상계10동
189,1138000000,서울특별시,은평구,
190,1138051000,서울특별시,은평구,녹번동
191,1138052000,서울특별시,은평구,불광제1동
192,1138053000,서울특별시,은평구,불광제2동
193,1138055100,서울특별시,은평구,갈현제1동
194,1138055200,서울특별시,은평구,갈현제2동
195,1138056000,서울특별시,은평구,구산동
196,1138057000,서울특별시,은평구,대조동
197,1138058000,서울특별시,은평구,응암제1동
198,1138059000,서울특별시,은평구,응암제2동
199,1138060000,서울특별시,은평구,응암제3동
200,1138062500,서울특별시,은평구,역촌동
201,1138063100,서울특별시,은평구,신사제1동
202,1138063200,서울특별시,은평구,신사제2동
203,1138064000,서울특별시,은평구,증산동
204,1138065000,서울특별시,은평구,수색동
205,1138069000,서울특별시,은평구,진관동
206,1141000000,서울특별시,서대문구,
207,1141052000,서울특별시,서대문구,천연동
208,1141055500,서울특별시,서대문구,북아현동
209,1141056500,서울특별시,서대문구,충현동
210,1141058500,서울특별시,서대문구,신촌동
211,1141061500,서울특별시,서대문구,연희동
212,1141062000,서울특별시,서대문구,홍제제1동
213,1141064000,서울특별시,서대문구,홍제제3동
214,1141065500,서울특별시,서대문구,홍제제2동
215,1141066000,서울특별시,서대문구,홍은제1동
216,1141068500,서울특별시,서대문구,홍은제2동
217,1141069000,서울특별시,서대문구,남가좌제1동
218,1141070000,서울특별시,서대문구,남가좌제2동
219,1141071000,서울특별시,서대문구,북가좌제1동
220,1141072000,서울특별시,서대문구,북가좌제2동
221,1144000000,서울특별시,마포구,
222,1144055500,서울특별시,마포구,아현동
223,1144056500,서울특별시,마포구,공덕동
224,1144058500,서울특별시,마포구,도화동
225,1144059000,서울특별시,마포구,용강동
226,1144060000,서울특별시,마포구,대흥동
227,1144061000,서울특별시,마포구,염리동
228,1144063000,서울특별시,마포구,신수동
229,1144065500,서울특별시,마포구,서강동
230,1144066000,서울특별시,마포구,서교동
231,1144068000,서울특별시,마포구,합정동
232,1144069000,서울특별시,마포구,망원제1동
233,1144070000,서울특별시,마포구,망원제2동
234,1144071000,서울특별시,마포구,연남동
235,1144072000,서울특별시,마포구,성산제1동
236,1144073000,서울특별시,마포구,성산제2동
237,1144074000,서울특별시,마포구,상암동
238,1147000000,서울특별시,양천구,
239,1147051000,서울특별시,양천구,목1동
240,1147052000,서울특별시,양천구,목2동
241,1147053000,서울특별시,양천구,목3동
242,1147054000,서울특별시,양천구,목4동
243,1147055000,서울특별시,양천구,목5동
244,1147056000,서울특별시,양천구,신월1동
245,1147057000,서울특별시,양천구,신월2동
246,1147058000,서울특별시,양천구,신월3동
247,1147059000,서울특별시,양천구,신월4동
248,1147060000,서울특별시,양천구,신월5동
249,1147061000,서울특별시,양천구,신월6동
250,1147061100,서울특별시,양천구,신월7동
251,1147062000,서울특별시,양천구,신정1동
252,1147063000,서울특별시,양천구,신정2동
253,1147064000,서울특별시,양천구,신정3동
254,1147065000,서울특별시,양천구,신정4동
255,1147067000,서울특별시,양천구,신정6동
256,1147068000,서울특별시,양천구,신정7동
257,1150000000,서울특별시,강서구,
258,1150051000,서울특별시,강서구,염창동
259,1150052000,서울특별시,강서구,등촌제1동
260,1150053000,서울특별시,강서구,등촌제2동
261,1150053500,서울특별시,강서구,등촌제3동
262,1150054000,서울특별시,강서구,화곡제1동
263,1150055000,서울특별시,강서구,화곡제2동
264,1150056000,서울특별시,강서구,화곡제3동
265,1150057000,서울특별시,강서구,화곡제4동
266,1150059000,서울특별시,강서구,화곡본동
267,1150059100,서울특별시,강서구,화곡제6동
268,1150059300,서울특별시,강서구,화곡제8동
269,1150060300,서울특별시,강서구,가양제1동
270,1150060400,서울특별시,강서구,가양제2동
271,1150060500,서울특별시,강서구,가양제3동
272,1150061100,서울특별시,강서구,발산제1동
273,1150061500,서울특별시,강서구,우장산동
274,1150062000,서울특별시,강서구,공항동
275,1150063000,서울특별시,강서구,방화제1동
276,1150064000,서울특별시,강서구,방화제2동
277,1150064100,서울특별시,강서구,방화제3동
278,1153000000,서울특별시,구로구,
279,1153051000,서울특별시,구로구,신도림동
280,1153052000,서울특별시,구로구,구로제1동
281,1153053000,서울특별시,구로구,구로제2동
282,1153054000,서울특별시,구로구,구로제3동
283,1153055000,서울특별시,구로구,구로제4동
284,1153056000,서울특별시,구로구,구로제5동
285,1153059500,서울특별시,구로구,가리봉동
286,1153072000,서울특별시,구로구,고척제1동
287,1153073000,서울특별시,구로구,고척제2동
288,1153074000,서울특별시,구로구,개봉제1동
289,1153075000,서울특별시,구로구,개봉제2동
290,1153076000,서울특별시,구로구,개봉제3동
291,1153077000,서울특별시,구로구,오류제1동
292,1153078000,서울특별시,구로구,오류제2동
293,1153079000,서울특별시,구로구,수궁동
294,1153080000,서울특별시,구로구,항동
295,1154500000,서울특별시,금천구,
296,1154551000,서울특별시,금천구,가산동
297,1154561000,서울특별시,금천구,독산제1동
298,1154562000,서울특별시,금천구,독산제2동
299,1154563000,서울특별시,금천구,독산제3동
300,1154564000,서울특별시,금천구,독산제4동
301,1154567000,서울특별시,금천구,시흥제1동
302,1154568000,서울특별시,금천구,시흥제2동
303,1154569000,서울특별시,금천구,시흥제3동
304,1154570000,서울특별시,금천구,시흥제4동
305,1154571000,서울특별시,금천구,시흥제5동
306,1156000000,서울특별시,영등포구,
307,1156051500,서울특별시,영등포구,영등포본동
308,1156053500,서울특별시,영등포구,영등포동
309,1156054000,서울특별시,영등포구,여의동
310,1156055000,서울특별시,영등포구,당산제1동
311,1156056000,서울특별시,영등포구,당산제2동
312,1156058500,서울특별시,영등포구,도림동
313,1156060500,서울특별시,영등포구,문래동
314,1156061000,서울특별시,영등포구,양평제1동
315,1156062000,서울특별시,영등포구,양평제2동
316,1156063000,서울특별시,영등포구,신길제1동
317,1156065000,서울특별시,영등포구,신길제3동
318,1156066000,서울특별시,영등포구,신길제4동
319,1156067000,서울특별시,영등포구,신길제5동
320,1156068000,서울특별시,영등포구,신길제6동
321,1156069000,서울특별시,영등포구,신길제7동
322,1156070000,서울특별시,영등포구,대림제1동
323,1156071000,서울특별시,영등포구,대림제2동
324,1156072000,서울특별시,영등포구,대림제3동
325,1159000000,서울특별시,동작구,
326,1159051000,서울특별시,동작구,노량진제1동
327,1159052000,서울특별시,동작구,노량진제2동
328,1159053000,서울특별시,동작구,상도제1동
329,1159054000,서울특별시,동작구,상도제2동
330,1159055000,서울특별시,동작구,상도제3동
331,1159056000,서울특별시,동작구,상도제4동
332,1159060500,서울특별시,동작구,흑석동
333,1159062000,서울특별시,동작구,사당제1동
334,1159063000,서울특별시,동작구,사당제2동
335,1159064000,서울특별시,동작구,사당제3동
336,1159065000,서울특별시,동작구,사당제4동
337,1159065100,서울특별시,동작구,사당제5동
338,1159066000,서울특별시,동작구,대방동
339,1159067000,서울특별시,동작구,신대방제1동
340,1159068000,서울특별시,동작구,신대방제2동
341,1162000000,서울특별시,관악구,
342,1162052500,서울특별시,관악구,보라매동
343,1162054500,서울특별시,관악구,청림동
344,1162056500,서울특별시,관악구,성현동
345,1162057500,서울특별시,관악구,행운동
346,1162058500,서울특별시,관악구,낙성대동
347,1162059500,서울특별시,관악구,청룡동
348,1162060500,서울특별시,관악구,은천동
349,1162061500,서울특별시,관악구,중앙동
350,1162062500,서울특별시,관악구,인헌동
351,1162063000,서울특별시,관악구,남현동
352,1162064500,서울특별시,관악구,서원동
353,1162065500,서울특별시,관악구,신원동
354,1162066500,서울특별시,관악구,서림동
355,1162068500,서울특별시,관악구,신사동
356,1162069500,서울특별시,관악구,신림동
357,1162071500,서울특별시,관악구,난향동
358,1162072500,서울특별시,관악구,조원동
359,1162073500,서울특별시,관악구,대학동
360,1162074500,서울특별시,관악구,삼성동
361,1162076500,서울특별시,관악구,미성동
362,1162077500,서울특별시,관악구,난곡동
363,1165000000,서울특별시,서초구,
364,1165051000,서울특별시,서초구,서초1동
365,1165052000,서울특별시,서초구,서초2동
366,1165053000,서울특별시,서초구,서초3동
367,1165053100,서울특별시,서초구,서초4동
368,1165054000,서울특별시,서초구,잠원동
369,1165055000,서울특별시,서초구,반포본동
370,1165056000,서울특별시,서초구,반포1동
371,1165057000,서울특별시,서초구,반포2동
372,1165058000,서울특별시,서초구,반포3동
373,1165058100,서울특별시,서초구,반포4동
374,1165059000,서울특별시,서초구,방배본동
375,1165060000,서울특별시,서초구,방배1동
376,1165061000,서울특별시,서초구,방배2동
377,1165062000,서울특별시,서초구,방배3동
378,1165062100,서울특별시,서초구,방배4동
379,1165065100,서울특별시,서초구,양재1동
380,1165065200,서울특별시,서초구,양재2동
381,1165066000,서울특별시,서초구,내곡동
382,1168000000,서울특별시,강남구,
383,1168051000,서울특별시,강남구,신사동
384,1168052100,서울특별시,강남구,논현1동
385,1168053100,서울특별시,강남구,논현2동
386,1168054500,서울특별시,강남구,압구정동
387,1168056500,서울특별시,강남구,청담동
388,1168058000,서울특별시,강남구,삼성1동
389,1168059000,서울특별시,강남구,삼성2동
390,1168060000,서울특별시,강남구,대치1동
391,1168061000,서울특별시,강남구,대치2동
392,1168063000,서울특별시,강남구,대치4동
393,1168064000,서울특별시,강남구,역삼1동
394,1168065000,서울특별시,강남구,역삼2동
395,1168065500,서울특별시,강남구,도곡1동
396,1168065600,서울특별시,강남구,도곡2동
397,1168066000,서울특별시,강남구,개포1동
398,1168067000,서울특별시,강남구,개포2동
399,1168067500,서울특별시,강남구,개포3동
400,1168069000,서울특별시,강남구,개포4동
401,1168070000,서울특별시,강남구,세곡동
402,1168072000,서울특별시,강남구,일원본동
403,1168073000,서울특별시,강남구,일원1동
404,1168075000,서울특별시,강남구,수서동
405,1171000000,서울특별시,송파구,
406,1171051000,서울특별시,송파구,풍납1동
407,1171052000,서울특별시,송파구,풍납2동
408,1171053100,서울특별시,송파구,거여1동
409,1171053200,서울특별시,송파구,거여2동
410,1171054000,서울특별시,송파구,마천1동
411,1171055000,서울특별시,송파구,마천2동
412,1171056100,서울특별시,송파구,방이1동
413,1171056200,서울특별시,송파구,방이2동
414,1171056600,서울특별시,송파구,오륜동
415,1171057000,서울특별시,송파구,오금동
416,1171058000,서울특별시,송파구,송파1동
417,1171059000,서울특별시,송파구,송파2동
418,1171060000,서울특별시,송파구,석촌동
419,1171061000,서울특별시,송파구,삼전동
420,1171062000,서울특별시,송파구,가락본동
421,1171063100,서울특별시,송파구,가락1동
422,1171063200,서울특별시,송파구,가락2동
423,1171064100,서울특별시,송파구,문정1동
424,1171064200,서울특별시,송파구,문정2동
425,1171064600,서울특별시,송파구,장지동
426,1171064700,서울특별시,송파구,위례동
427,1171065000,서울특별시,송파구,잠실본동
428,1171067000,서울특별시,송파구,잠실2동
429,1171068000,서울특별시,송파구,잠실3동
430,1171069000,서울특별시,송파구,잠실4동
431,1171071000,서울특별시,송파구,잠실6동
432,1171072000,서울특별시,송파구,잠실7동
433,1174000000,서울특별시,강동구,
434,1174051500,서울특별시,강동구,강일동
435,1174052500,서울특별시,강동구,상일제1동
436,1174052600,서울특별시,강동구,상일제2동
437,1174053000,서울특별시,강동구,명일제1동
438,1174054000,서울특별시,강동구,명일제2동
439,1174055000,서울특별시,강동구,고덕제1동
440,1174056000,서울특별시,강동구,고덕제2동
441,1174057000,서울특별시,강동구,암사제1동
442,1174058000,서울특별시,강동구,암사제2동
443,1174059000,서울특별시,강동구,암사제3동
444,1174060000,서울특별시,강동구,천호제1동
445,1174061000,서울특별시,강동구,천호제2동
446,1174062000,서울특별시,강동구,천호제3동
447,1174064000,서울특별시,강동구,성내제1동
448,1174065000,서울특별시,강동구,성내제2동
449,1174066000,서울특별시,강동구,성내제3동
450,1174068500,서울특별시,강동구,길동
451,1174069000,서울특별시,강동구,둔촌제1동
452,1174070000,서울특별시,강동구,둔촌제2동
453,2600000000,부산광역시,,
454,2611000000,부산광역시,중구,
455,2611051000,부산광역시,중구,중앙동
456,2611052000,부산광역시,중구,동광동
457,2611053000,부산광역시,중구,대청동
458,2611054500,부산광역시,중구,보수동
459,2611056000,부산광역시,중구,부평동
460,2611057000,부산광역시,중구,광복동
461,2611058000,부산광역시,중구,남포동
462,2611059000,부산광역시,중구,영주제1동
463,2611060000,부산광역시,중구,영주제2동
464,2614000000,부산광역시,서구,
465,2614051000,부산광역시,서구,동대신제1동
466,2614052000,부산광역시,서구,동대신제2동
467,2614053000,부산광역시,서구,동대신제3동
468,2614054000,부산광역시,서구,서대신제1동
469,2614056000,부산광역시,서구,서대신제3동
470,2614057000,부산광역시,서구,서대신제4동
471,2614059000,부산광역시,서구,부민동
472,2614061500,부산광역시,서구,아미동
473,2614063000,부산광역시,서구,초장동
474,2614064000,부산광역시,서구,충무동
475,2614065000,부산광역시,서구,남부민제1동
476,2614066000,부산광역시,서구,남부민제2동
477,2614068000,부산광역시,서구,암남동
478,2617000000,부산광역시,동구,
479,2617051000,부산광역시,동구,초량제1동
480,2617052000,부산광역시,동구,초량제2동
481,2617053000,부산광역시,동구,초량제3동
482,2617055000,부산광역시,동구,초량제6동
483,2617056000,부산광역시,동구,수정제1동
484,2617057000,부산광역시,동구,수정제2동
485,2617059000,부산광역시,동구,수정제4동
486,2617060000,부산광역시,동구,수정제5동
487,2617064500,부산광역시,동구,좌천동
488,2617065000,부산광역시,동구,범일제1동
489,2617066000,부산광역시,동구,범일제2동
490,2617068000,부산광역시,동구,범일제5동
491,2620000000,부산광역시,영도구,
492,2620053000,부산광역시,영도구,남항동
493,2620054000,부산광역시,영도구,영선제1동
494,2620055000,부산광역시,영도구,영선제2동
495,2620058500,부산광역시,영도구,신선동
496,2620059000,부산광역시,영도구,봉래제1동
497,2620060500,부산광역시,영도구,봉래제2동
498,2620063000,부산광역시,영도구,청학제1동
499,2620064000,부산광역시,영도구,청학제2동
500,2620065000,부산광역시,영도구,동삼제1동
501,2620066000,부산광역시,영도구,동삼제2동
502,2620067000,부산광역시,영도구,동삼제3동
503,2623000000,부산광역시,부산진구,
504,2623051000,부산광역시,부산진구,부전제1동
505,2623052000,부산광역시,부산진구,부전제2동
506,2623054000,부산광역시,부산진구,연지동
507,2623055000,부산광역시,부산진구,초읍동
508,2623056000,부산광역시,부산진구,양정제1동
509,2623057000,부산광역시,부산진구,양정제2동
510,2623060000,부산광역시,부산진구,전포제1동
511,2623061000,부산광역시,부산진구,전포제2동
512,2623064000,부산광역시,부산진구,부암제1동
513,2623066000,부산광역시,부산진구,부암제3동
514,2623067000,부산광역시,부산진구,당감제1동
515,2623068000,부산광역시,부산진구,당감제2동
516,2623070000,부산광역시,부산진구,당감제4동
517,2623071000,부산광역시,부산진구,가야제1동
518,2623072000,부산광역시,부산진구,가야제2동
519,2623074000,부산광역시,부산진구,개금제1동
520,2623075000,부산광역시,부산진구,개금제2동
521,2623076000,부산광역시,부산진구,개금제3동
522,2623077000,부산광역시,부산진구,범천제1동
523,2623078000,부산광역시,부산진구,범천제2동
524,2626000000,부산광역시,동래구,
525,2626051000,부산광역시,동래구,수민동
526,2626052000,부산광역시,동래구,복산동
527,2626054500,부산광역시,동래구,명륜동
528,2626055000,부산광역시,동래구,온천제1동
529,2626056000,부산광역시,동래구,온천제2동
530,2626057000,부산광역시,동래구,온천제3동
531,2626058000,부산광역시,동래구,사직제1동
532,2626059000,부산광역시,동래구,사직제2동
533,2626060000,부산광역시,동래구,사직제3동
534,2626074000,부산광역시,동래구,안락제1동
535,2626075000,부산광역시,동래구,안락제2동
536,2626076100,부산광역시,동래구,명장제1동
537,2626076200,부산광역시,동래구,명장제2동
538,2629000000,부산광역시,남구,
539,2629051000,부산광역시,남구,대연제1동
540,2629053000,부산광역시,남구,대연제3동
541,2629054000,부산광역시,남구,대연제4동
542,2629055000,부산광역시,남구,대연제5동
543,2629056000,부산광역시,남구,대연제6동
544,2629057000,부산광역시,남구,용호제1동
545,2629058000,부산광역시,남구,용호제2동
546,2629059000,부산광역시,남구,용호제3동
547,2629060000,부산광역시,남구,용호제4동
548,2629061000,부산광역시,남구,용당동
549,2629062000,부산광역시,남구,감만제1동
550,2629063000,부산광역시,남구,감만제2동
551,2629064500,부산광역시,남구,우암동
552,2629068000,부산광역시,남구,문현제1동
553,2629069000,부산광역시,남구,문현제2동
554,2629070000,부산광역시,남구,문현제3동
555,2629071000,부산광역시,남구,문현제4동
556,2632000000,부산광역시,북구,
557,2632051000,부산광역시,북구,구포제1동
558,2632052000,부산광역시,북구,구포제2동
559,2632052100,부산광역시,북구,구포제3동
560,2632053000,부산광역시,북구,금곡동
561,2632054100,부산광역시,북구,화명제1동
562,2632054200,부산광역시,북구,화명제2동
563,2632054300,부산광역시,북구,화명제3동
564,2632055000,부산광역시,북구,덕천제1동
565,2632056000,부산광역시,북구,덕천제2동
566,2632056100,부산광역시,북구,덕천제3동
567,2632057100,부산광역시,북구,만덕제1동
568,2632057200,부산광역시,북구,만덕제2동
569,2632057300,부산광역시,북구,만덕제3동
570,2635000000,부산광역시,해운대구,
571,2635051000,부산광역시,해운대구,우제1동
572,2635052000,부산광역시,해운대구,우제2동
573,2635052500,부산광역시,해운대구,우제3동
574,2635053000,부산광역시,해운대구,중제1동
575,2635054000,부산광역시,해운대구,중제2동
576,2635055100,부산광역시,해운대구,좌제1동
577,2635055200,부산광역시,해운대구,좌제2동
578,2635055300,부산광역시,해운대구,좌제3동
579,2635055400,부산광역시,해운대구,좌제4동
580,2635056000,부산광역시,해운대구,송정동
581,2635057000,부산광역시,해운대구,반여제1동
582,2635058000,부산광역시,해운대구,반여제2동
583,2635059000,부산광역시,해운대구,반여제3동
584,2635059500,부산광역시,해운대구,반여제4동
585,2635061000,부산광역시,해운대구,반송제1동
586,2635062000,부산광역시,해운대구,반송제2동
587,2635065000,부산광역시,해운대구,재송제1동
588,2635066000,부산광역시,해운대구,재송제2동
589,2638000000,부산광역시,사하구,
590,2638051000,부산광역시,사하구,괴정제1동
591,2638052000,부산광역시,사하구,괴정제2동
592,2638053000,부산광역시,사하구,괴정제3동
593,2638054000,부산광역시,사하구,괴정제4동
594,2638055000,부산광역시,사하구,당리동
595,2638056100,부산광역시,사하구,하단제1동
596,2638056200,부산광역시,사하구,하단제2동
597,2638057100,부산광역시,사하구,신평제1동
598,2638057200,부산광역시,사하구,신평제2동
599,2638058000,부산광역시,사하구,장림제1동
600,2638059000,부산광역시,사하구,장림제2동
601,2638060100,부산광역시,사하구,다대제1동
602,2638060200,부산광역시,사하구,다대제2동
603,2638061000,부산광역시,사하구,구평동
604,2638062000,부산광역시,사하구,감천제1동
605,2638063000,부산광역시,사하구,감천제2동
606,2641000000,부산광역시,금정구,
607,2641051000,부산광역시,금정구,서제1동
608,2641052000,부산광역시,금정구,서제2동
609,2641053000,부산광역시,금정구,서제3동
610,2641055500,부산광역시,금정구,금사회동동
611,2641057000,부산광역시,금정구,부곡제1동
612,2641058000,부산광역시,금정구,부곡제2동
613,2641059000,부산광역시,금정구,부곡제3동
614,2641059100,부산광역시,금정구,부곡제4동
615,2641060000,부산광역시,금정구,장전제1동
616,2641061000,부산광역시,금정구,장전제2동
617,2641063500,부산광역시,금정구,선두구동
618,2641066500,부산광역시,금정구,청룡노포동
619,2641067000,부산광역시,금정구,남산동
620,2641068000,부산광역시,금정구,구서제1동
621,2641069000,부산광역시,금정구,구서제2동
622,2641070000,부산광역시,금정구,금성동
623,2644000000,부산광역시,강서구,
624,2644051000,부산광역시,강서구,대저1동
625,2644052000,부산광역시,강서구,대저2동
626,2644053000,부산광역시,강서구,강동동
